Col,Row,Surface,Thickness,Bed
2612,1884,-9999,-9999,-415
2613,1884,-9999,-9999,-425
2614,1884,-9999,-9999,-431
2615,1884,-9999,-9999,-435
2616,1884,-9999,-9999,-440
2617,1884,-9999,-9999,-447
2618,1884,-9999,-9999,-458
2619,1884,-9999,-9999,-467
2620,1884,-9999,-9999,-479
2621,1884,-9999,-9999,-490
2622,1884,-9999,-9999,-494
2623,1884,-9999,-9999,-497
2624,1884,-9999,-9999,-499
2625,1884,-9999,-9999,-502
2626,1884,-9999,-9999,-506
2627,1884,-9999,-9999,-510
2628,1884,-9999,-9999,-515
2629,1884,-9999,-9999,-520
2630,1884,-9999,-9999,-525
2631,1884,-9999,-9999,-531
2632,1884,-9999,-9999,-536
2633,1884,-9999,-9999,-541
2634,1884,12,50,-546
2635,1884,13,54,-550
2636,1884,14,61,-555
2637,1884,15,71,-558
2638,1884,17,83,-561
2639,1884,20,96,-562
2640,1884,23,113,-563
2641,1884,25,132,-563
2642,1884,28,154,-562
2643,1884,30,172,-561
2644,1884,31,180,-560
2645,1884,30,173,-557
2646,1884,29,158,-555
2647,1884,27,142,-552
2648,1884,26,129,-549
2649,1884,25,120,-545
2650,1884,24,115,-541
2651,1884,25,116,-537
2652,1884,26,122,-533
2653,1884,26,126,-529
2654,1884,27,131,-523
2655,1884,28,140,-517
2656,1884,29,153,-512
2657,1884,30,163,-507
2658,1884,30,161,-502
2659,1884,30,152,-496
2660,1884,29,143,-491
2661,1884,28,133,-486
2662,1884,27,125,-480
2663,1884,26,118,-474
2664,1884,26,114,-469
2665,1884,25,111,-464
2666,1884,25,105,-458
2667,1884,24,98,-453
2668,1884,23,91,-448
2669,1884,23,83,-443
2670,1884,22,75,-437
2671,1884,21,70,-431
2672,1884,21,68,-426
2673,1884,21,70,-421
2674,1884,22,73,-416
2675,1884,22,76,-412
2676,1884,23,80,-407
2677,1884,23,84,-402
2678,1884,24,89,-396
2679,1884,24,94,-391
2680,1884,24,94,-386
2681,1884,24,86,-382
2592,1885,-9999,-9999,-304
2593,1885,-9999,-9999,-300
2594,1885,-9999,-9999,-300
2595,1885,-9999,-9999,-300
2596,1885,-9999,-9999,-300
2597,1885,-9999,-9999,-300
2598,1885,-9999,-9999,-299
2599,1885,-9999,-9999,-300
2600,1885,-9999,-9999,-305
2601,1885,-9999,-9999,-320
2602,1885,-9999,-9999,-330
2603,1885,-9999,-9999,-343
2604,1885,-9999,-9999,-349
2605,1885,-9999,-9999,-359
2606,1885,-9999,-9999,-365
2607,1885,-9999,-9999,-373
2608,1885,-9999,-9999,-380
2609,1885,-9999,-9999,-393
2610,1885,-9999,-9999,-401
2611,1885,-9999,-9999,-411
2612,1885,-9999,-9999,-417
2613,1885,-9999,-9999,-427
2614,1885,-9999,-9999,-433
2615,1885,-9999,-9999,-437
2616,1885,-9999,-9999,-442
2617,1885,-9999,-9999,-450
2618,1885,-9999,-9999,-463
2619,1885,-9999,-9999,-476
2620,1885,-9999,-9999,-486
2621,1885,-9999,-9999,-494
2622,1885,-9999,-9999,-498
2623,1885,-9999,-9999,-501
2624,1885,-9999,-9999,-503
2625,1885,-9999,-9999,-506
2626,1885,-9999,-9999,-509
2627,1885,-9999,-9999,-514
2628,1885,-9999,-9999,-518
2629,1885,-9999,-9999,-523
2630,1885,-9999,-9999,-529
2631,1885,-9999,-9999,-534
2632,1885,-9999,-9999,-540
2633,1885,13,55,-545
2634,1885,14,58,-550
2635,1885,14,64,-554
2636,1885,16,71,-557
2637,1885,17,80,-560
2638,1885,19,91,-561
2639,1885,21,103,-563
2640,1885,24,117,-563
2641,1885,26,135,-563
2642,1885,28,153,-563
2643,1885,30,168,-561
2644,1885,31,178,-559
2645,1885,30,172,-557
2646,1885,29,162,-555
2647,1885,28,151,-552
2648,1885,27,143,-549
2649,1885,26,134,-545
2650,1885,25,125,-541
2651,1885,25,122,-537
2652,1885,26,125,-532
2653,1885,27,132,-528
2654,1885,27,138,-523
2655,1885,28,144,-517
2656,1885,30,153,-511
2657,1885,30,159,-506
2658,1885,30,157,-501
2659,1885,29,148,-496
2660,1885,29,139,-491
2661,1885,28,133,-485
2662,1885,27,126,-479
2663,1885,26,120,-472
2664,1885,26,117,-467
2665,1885,26,115,-461
2666,1885,25,112,-456
2667,1885,25,106,-451
2668,1885,24,99,-446
2669,1885,24,94,-441
2670,1885,23,88,-435
2671,1885,22,84,-429
2672,1885,22,82,-424
2673,1885,22,83,-419
2674,1885,23,85,-414
2675,1885,23,86,-410
2676,1885,23,88,-406
2677,1885,24,91,-400
2678,1885,24,94,-395
2679,1885,24,94,-389
2680,1885,24,92,-385
2681,1885,24,86,-380
2592,1886,-9999,-9999,-304
2593,1886,-9999,-9999,-300
2594,1886,-9999,-9999,-300
2595,1886,-9999,-9999,-300
2596,1886,-9999,-9999,-300
2597,1886,-9999,-9999,-300
2598,1886,-9999,-9999,-299
2599,1886,-9999,-9999,-299
2600,1886,-9999,-9999,-303
2601,1886,-9999,-9999,-320
2602,1886,-9999,-9999,-334
2603,1886,-9999,-9999,-349
2604,1886,-9999,-9999,-357
2605,1886,-9999,-9999,-369
2606,1886,-9999,-9999,-379
2607,1886,-9999,-9999,-383
2608,1886,-9999,-9999,-387
2609,1886,-9999,-9999,-399
2610,1886,-9999,-9999,-404
2611,1886,-9999,-9999,-414
2612,1886,-9999,-9999,-419
2613,1886,-9999,-9999,-428
2614,1886,-9999,-9999,-435
2615,1886,-9999,-9999,-439
2616,1886,-9999,-9999,-444
2617,1886,-9999,-9999,-455
2618,1886,-9999,-9999,-467
2619,1886,-9999,-9999,-482
2620,1886,-9999,-9999,-491
2621,1886,-9999,-9999,-497
2622,1886,-9999,-9999,-501
2623,1886,-9999,-9999,-504
2624,1886,-9999,-9999,-506
2625,1886,-9999,-9999,-509
2626,1886,-9999,-9999,-513
2627,1886,-9999,-9999,-517
2628,1886,-9999,-9999,-521
2629,1886,-9999,-9999,-526
2630,1886,-9999,-9999,-532
2631,1886,-9999,-9999,-537
2632,1886,-9999,-9999,-543
2633,1886,15,64,-549
2634,1886,15,70,-553
2635,1886,16,76,-557
2636,1886,18,84,-560
2637,1886,19,92,-561
2638,1886,21,102,-563
2639,1886,23,115,-564
2640,1886,25,130,-565
2641,1886,27,143,-565
2642,1886,28,156,-564
2643,1886,30,168,-562
2644,1886,30,174,-560
2645,1886,30,171,-558
2646,1886,29,164,-556
2647,1886,29,157,-553
2648,1886,28,152,-549
2649,1886,27,142,-545
2650,1886,26,130,-541
2651,1886,26,122,-536
2652,1886,26,126,-532
2653,1886,27,136,-527
2654,1886,28,145,-523
2655,1886,29,150,-517
2656,1886,30,156,-511
2657,1886,30,157,-505
2658,1886,30,155,-500
2659,1886,29,145,-495
2660,1886,28,136,-489
2661,1886,28,132,-484
2662,1886,27,127,-479
2663,1886,27,123,-473
2664,1886,27,122,-467
2665,1886,27,122,-461
2666,1886,27,120,-456
2667,1886,26,114,-451
2668,1886,25,109,-445
2669,1886,25,103,-440
2670,1886,24,99,-435
2671,1886,24,94,-428
2672,1886,24,93,-423
2673,1886,24,93,-418
2674,1886,24,93,-413
2675,1886,24,95,-408
2676,1886,24,96,-404
2677,1886,25,99,-399
2678,1886,25,101,-393
2679,1886,25,99,-388
2680,1886,25,96,-382
2681,1886,24,90,-378
2592,1887,-9999,-9999,-304
2593,1887,-9999,-9999,-300
2594,1887,-9999,-9999,-300
2595,1887,-9999,-9999,-300
2596,1887,-9999,-9999,-300
2597,1887,-9999,-9999,-300
2598,1887,-9999,-9999,-299
2599,1887,-9999,-9999,-298
2600,1887,-9999,-9999,-302
2601,1887,-9999,-9999,-318
2602,1887,-9999,-9999,-336
2603,1887,-9999,-9999,-354
2604,1887,-9999,-9999,-367
2605,1887,-9999,-9999,-376
2606,1887,-9999,-9999,-388
2607,1887,-9999,-9999,-390
2608,1887,-9999,-9999,-393
2609,1887,-9999,-9999,-404
2610,1887,-9999,-9999,-408
2611,1887,-9999,-9999,-416
2612,1887,-9999,-9999,-422
2613,1887,-9999,-9999,-431
2614,1887,-9999,-9999,-441
2615,1887,-9999,-9999,-443
2616,1887,-9999,-9999,-446
2617,1887,-9999,-9999,-459
2618,1887,-9999,-9999,-471
2619,1887,-9999,-9999,-486
2620,1887,-9999,-9999,-494
2621,1887,-9999,-9999,-499
2622,1887,-9999,-9999,-503
2623,1887,-9999,-9999,-505
2624,1887,-9999,-9999,-508
2625,1887,-9999,-9999,-511
2626,1887,-9999,-9999,-515
2627,1887,-9999,-9999,-519
2628,1887,-9999,-9999,-523
2629,1887,-9999,-9999,-529
2630,1887,-9999,-9999,-534
2631,1887,-9999,-9999,-540
2632,1887,15,69,-546
2633,1887,16,74,-552
2634,1887,17,80,-557
2635,1887,19,89,-560
2636,1887,20,98,-562
2637,1887,22,107,-564
2638,1887,23,117,-565
2639,1887,25,130,-567
2640,1887,27,143,-566
2641,1887,28,153,-566
2642,1887,29,163,-565
2643,1887,30,174,-564
2644,1887,30,173,-561
2645,1887,30,169,-559
2646,1887,29,163,-556
2647,1887,29,158,-554
2648,1887,29,154,-550
2649,1887,28,143,-546
2650,1887,26,130,-541
2651,1887,25,119,-536
2652,1887,26,122,-531
2653,1887,27,133,-527
2654,1887,28,144,-522
2655,1887,29,152,-517
2656,1887,30,158,-511
2657,1887,31,165,-505
2658,1887,30,160,-500
2659,1887,29,150,-494
2660,1887,29,141,-489
2661,1887,28,136,-483
2662,1887,28,132,-478
2663,1887,27,129,-472
2664,1887,27,127,-465
2665,1887,27,127,-460
2666,1887,27,126,-455
2667,1887,27,123,-449
2668,1887,27,120,-443
2669,1887,26,114,-439
2670,1887,25,108,-434
2671,1887,25,102,-428
2672,1887,25,100,-422
2673,1887,25,100,-417
2674,1887,25,100,-412
2675,1887,25,101,-407
2676,1887,25,102,-402
2677,1887,25,104,-397
2678,1887,26,105,-391
2679,1887,25,103,-386
2680,1887,25,99,-380
2681,1887,24,94,-375
2592,1888,-9999,-9999,-306
2593,1888,-9999,-9999,-300
2594,1888,-9999,-9999,-299
2595,1888,-9999,-9999,-299
2596,1888,-9999,-9999,-299
2597,1888,-9999,-9999,-299
2598,1888,-9999,-9999,-299
2599,1888,-9999,-9999,-298
2600,1888,-9999,-9999,-302
2601,1888,-9999,-9999,-318
2602,1888,-9999,-9999,-337
2603,1888,-9999,-9999,-355
2604,1888,-9999,-9999,-370
2605,1888,-9999,-9999,-381
2606,1888,-9999,-9999,-391
2607,1888,-9999,-9999,-395
2608,1888,-9999,-9999,-398
2609,1888,-9999,-9999,-405
2610,1888,-9999,-9999,-410
2611,1888,-9999,-9999,-418
2612,1888,-9999,-9999,-425
2613,1888,-9999,-9999,-433
2614,1888,-9999,-9999,-441
2615,1888,-9999,-9999,-444
2616,1888,-9999,-9999,-448
2617,1888,-9999,-9999,-460
2618,1888,-9999,-9999,-473
2619,1888,-9999,-9999,-487
2620,1888,-9999,-9999,-495
2621,1888,-9999,-9999,-500
2622,1888,-9999,-9999,-504
2623,1888,-9999,-9999,-507
2624,1888,-9999,-9999,-509
2625,1888,-9999,-9999,-512
2626,1888,-9999,-9999,-516
2627,1888,-9999,-9999,-520
2628,1888,-9999,-9999,-525
2629,1888,-9999,-9999,-530
2630,1888,-9999,-9999,-536
2631,1888,-9999,-9999,-542
2632,1888,16,75,-548
2633,1888,17,80,-555
2634,1888,19,89,-559
2635,1888,21,101,-562
2636,1888,23,113,-564
2637,1888,24,124,-566
2638,1888,25,134,-567
2639,1888,27,146,-567
2640,1888,28,155,-567
2641,1888,29,161,-567
2642,1888,30,168,-566
2643,1888,30,172,-564
2644,1888,30,170,-561
2645,1888,29,165,-559
2646,1888,29,160,-556
2647,1888,29,155,-553
2648,1888,28,149,-549
2649,1888,27,142,-544
2650,1888,27,133,-540
2651,1888,26,123,-535
2652,1888,26,121,-530
2653,1888,27,128,-525
2654,1888,28,140,-520
2655,1888,29,149,-516
2656,1888,30,155,-510
2657,1888,30,161,-504
2658,1888,30,159,-498
2659,1888,30,154,-493
2660,1888,29,149,-487
2661,1888,29,145,-482
2662,1888,29,140,-477
2663,1888,28,136,-472
2664,1888,28,133,-465
2665,1888,28,131,-459
2666,1888,28,130,-454
2667,1888,28,129,-448
2668,1888,27,127,-443
2669,1888,27,125,-438
2670,1888,27,119,-433
2671,1888,26,112,-426
2672,1888,26,108,-420
2673,1888,26,108,-415
2674,1888,25,107,-409
2675,1888,25,106,-404
2676,1888,26,107,-399
2677,1888,26,108,-394
2678,1888,26,109,-389
2679,1888,25,105,-383
2680,1888,25,101,-377
2681,1888,25,96,-372
2592,1889,-9999,-9999,-307
2593,1889,-9999,-9999,-300
2594,1889,-9999,-9999,-300
2595,1889,-9999,-9999,-300
2596,1889,-9999,-9999,-300
2597,1889,-9999,-9999,-300
2598,1889,-9999,-9999,-299
2599,1889,-9999,-9999,-298
2600,1889,-9999,-9999,-300
2601,1889,-9999,-9999,-316
2602,1889,-9999,-9999,-337
2603,1889,-9999,-9999,-356
2604,1889,-9999,-9999,-371
2605,1889,-9999,-9999,-383
2606,1889,-9999,-9999,-396
2607,1889,-9999,-9999,-399
2608,1889,-9999,-9999,-400
2609,1889,-9999,-9999,-407
2610,1889,-9999,-9999,-411
2611,1889,-9999,-9999,-419
2612,1889,-9999,-9999,-428
2613,1889,-9999,-9999,-434
2614,1889,-9999,-9999,-442
2615,1889,-9999,-9999,-445
2616,1889,-9999,-9999,-448
2617,1889,-9999,-9999,-462
2618,1889,-9999,-9999,-473
2619,1889,-9999,-9999,-489
2620,1889,-9999,-9999,-496
2621,1889,-9999,-9999,-501
2622,1889,-9999,-9999,-504
2623,1889,-9999,-9999,-507
2624,1889,-9999,-9999,-510
2625,1889,-9999,-9999,-513
2626,1889,-9999,-9999,-517
2627,1889,-9999,-9999,-521
2628,1889,-9999,-9999,-526
2629,1889,-9999,-9999,-531
2630,1889,-9999,-9999,-537
2631,1889,17,73,-543
2632,1889,18,76,-549
2633,1889,19,83,-555
2634,1889,21,94,-559
2635,1889,22,109,-562
2636,1889,24,126,-565
2637,1889,26,139,-565
2638,1889,27,149,-566
2639,1889,28,157,-565
2640,1889,29,162,-565
2641,1889,29,165,-565
2642,1889,30,168,-564
2643,1889,30,169,-561
2644,1889,30,166,-559
2645,1889,29,162,-556
2646,1889,29,157,-554
2647,1889,28,151,-550
2648,1889,28,147,-546
2649,1889,28,144,-542
2650,1889,27,139,-538
2651,1889,27,130,-534
2652,1889,26,124,-529
2653,1889,26,127,-523
2654,1889,28,136,-519
2655,1889,29,145,-514
2656,1889,29,151,-509
2657,1889,30,156,-503
2658,1889,30,156,-497
2659,1889,30,157,-492
2660,1889,30,157,-486
2661,1889,30,154,-481
2662,1889,29,148,-475
2663,1889,29,144,-470
2664,1889,28,138,-464
2665,1889,28,136,-458
2666,1889,28,135,-452
2667,1889,28,133,-446
2668,1889,28,130,-441
2669,1889,28,128,-435
2670,1889,27,123,-430
2671,1889,27,119,-425
2672,1889,27,118,-418
2673,1889,27,117,-413
2674,1889,26,114,-408
2675,1889,26,113,-402
2676,1889,26,111,-397
2677,1889,26,112,-392
2678,1889,26,111,-386
2679,1889,26,108,-381
2680,1889,25,103,-375
2681,1889,25,99,-369
2592,1890,-9999,-9999,-310
2593,1890,-9999,-9999,-300
2594,1890,-9999,-9999,-299
2595,1890,-9999,-9999,-300
2596,1890,-9999,-9999,-300
2597,1890,-9999,-9999,-300
2598,1890,-9999,-9999,-299
2599,1890,-9999,-9999,-298
2600,1890,-9999,-9999,-300
2601,1890,-9999,-9999,-313
2602,1890,-9999,-9999,-335
2603,1890,-9999,-9999,-356
2604,1890,-9999,-9999,-372
2605,1890,-9999,-9999,-385
2606,1890,-9999,-9999,-399
2607,1890,-9999,-9999,-402
2608,1890,-9999,-9999,-403
2609,1890,-9999,-9999,-409
2610,1890,-9999,-9999,-417
2611,1890,-9999,-9999,-422
2612,1890,-9999,-9999,-430
2613,1890,-9999,-9999,-436
2614,1890,-9999,-9999,-444
2615,1890,-9999,-9999,-447
2616,1890,-9999,-9999,-451
2617,1890,-9999,-9999,-464
2618,1890,-9999,-9999,-476
2619,1890,-9999,-9999,-490
2620,1890,-9999,-9999,-497
2621,1890,-9999,-9999,-501
2622,1890,-9999,-9999,-504
2623,1890,-9999,-9999,-507
2624,1890,-9999,-9999,-510
2625,1890,-9999,-9999,-513
2626,1890,-9999,-9999,-517
2627,1890,-9999,-9999,-521
2628,1890,-9999,-9999,-526
2629,1890,-9999,-9999,-531
2630,1890,16,64,-537
2631,1890,17,66,-542
2632,1890,18,71,-548
2633,1890,19,78,-552
2634,1890,21,92,-556
2635,1890,23,111,-558
2636,1890,25,130,-560
2637,1890,27,146,-561
2638,1890,28,157,-561
2639,1890,29,163,-562
2640,1890,29,165,-561
2641,1890,29,167,-560
2642,1890,30,169,-559
2643,1890,30,168,-558
2644,1890,30,166,-556
2645,1890,29,162,-553
2646,1890,29,156,-550
2647,1890,28,151,-547
2648,1890,28,149,-544
2649,1890,28,149,-540
2650,1890,28,147,-536
2651,1890,28,139,-531
2652,1890,27,133,-527
2653,1890,27,132,-522
2654,1890,28,137,-517
2655,1890,28,143,-513
2656,1890,29,150,-508
2657,1890,29,151,-502
2658,1890,30,152,-496
2659,1890,30,157,-491
2660,1890,31,161,-485
2661,1890,31,160,-479
2662,1890,30,154,-474
2663,1890,30,149,-469
2664,1890,29,140,-462
2665,1890,28,137,-456
2666,1890,28,137,-450
2667,1890,28,136,-445
2668,1890,28,132,-439
2669,1890,28,128,-433
2670,1890,27,124,-428
2671,1890,27,121,-423
2672,1890,27,121,-416
2673,1890,27,121,-410
2674,1890,27,120,-405
2675,1890,27,117,-399
2676,1890,27,115,-393
2677,1890,26,114,-388
2678,1890,26,114,-383
2679,1890,26,110,-379
2680,1890,25,106,-373
2681,1890,25,101,-368
2592,1891,-9999,-9999,-313
2593,1891,-9999,-9999,-302
2594,1891,-9999,-9999,-299
2595,1891,-9999,-9999,-300
2596,1891,-9999,-9999,-300
2597,1891,-9999,-9999,-300
2598,1891,-9999,-9999,-299
2599,1891,-9999,-9999,-298
2600,1891,-9999,-9999,-300
2601,1891,-9999,-9999,-310
2602,1891,-9999,-9999,-331
2603,1891,-9999,-9999,-352
2604,1891,-9999,-9999,-371
2605,1891,-9999,-9999,-385
2606,1891,-9999,-9999,-399
2607,1891,-9999,-9999,-404
2608,1891,-9999,-9999,-405
2609,1891,-9999,-9999,-410
2610,1891,-9999,-9999,-418
2611,1891,-9999,-9999,-424
2612,1891,-9999,-9999,-431
2613,1891,-9999,-9999,-438
2614,1891,-9999,-9999,-447
2615,1891,-9999,-9999,-450
2616,1891,-9999,-9999,-454
2617,1891,-9999,-9999,-467
2618,1891,-9999,-9999,-481
2619,1891,-9999,-9999,-491
2620,1891,-9999,-9999,-497
2621,1891,-9999,-9999,-501
2622,1891,-9999,-9999,-503
2623,1891,-9999,-9999,-506
2624,1891,-9999,-9999,-508
2625,1891,-9999,-9999,-512
2626,1891,-9999,-9999,-516
2627,1891,-9999,-9999,-520
2628,1891,-9999,-9999,-525
2629,1891,-9999,-9999,-530
2630,1891,16,57,-536
2631,1891,16,57,-541
2632,1891,17,60,-545
2633,1891,18,68,-549
2634,1891,20,84,-551
2635,1891,22,107,-554
2636,1891,25,130,-556
2637,1891,27,148,-557
2638,1891,28,160,-559
2639,1891,29,167,-558
2640,1891,29,169,-558
2641,1891,29,169,-557
2642,1891,30,169,-557
2643,1891,30,169,-555
2644,1891,30,167,-553
2645,1891,29,164,-551
2646,1891,29,157,-548
2647,1891,28,151,-546
2648,1891,28,150,-543
2649,1891,29,152,-539
2650,1891,29,152,-535
2651,1891,28,146,-530
2652,1891,28,139,-526
2653,1891,28,137,-522
2654,1891,28,138,-516
2655,1891,28,142,-511
2656,1891,29,149,-507
2657,1891,29,147,-501
2658,1891,29,148,-494
2659,1891,30,152,-489
2660,1891,30,154,-483
2661,1891,30,155,-477
2662,1891,30,152,-471
2663,1891,30,147,-466
2664,1891,29,139,-460
2665,1891,28,136,-454
2666,1891,29,137,-448
2667,1891,28,136,-442
2668,1891,28,131,-437
2669,1891,28,128,-430
2670,1891,27,124,-425
2671,1891,27,123,-420
2672,1891,27,122,-415
2673,1891,27,124,-409
2674,1891,27,123,-403
2675,1891,27,120,-397
2676,1891,27,117,-391
2677,1891,27,117,-386
2678,1891,27,116,-381
2679,1891,26,114,-376
2680,1891,26,109,-371
2681,1891,25,103,-365
2592,1892,-9999,-9999,-316
2593,1892,-9999,-9999,-305
2594,1892,-9999,-9999,-300
2595,1892,-9999,-9999,-300
2596,1892,-9999,-9999,-300
2597,1892,-9999,-9999,-300
2598,1892,-9999,-9999,-299
2599,1892,-9999,-9999,-299
2600,1892,-9999,-9999,-299
2601,1892,-9999,-9999,-305
2602,1892,-9999,-9999,-326
2603,1892,-9999,-9999,-347
2604,1892,-9999,-9999,-368
2605,1892,-9999,-9999,-385
2606,1892,-9999,-9999,-399
2607,1892,-9999,-9999,-404
2608,1892,-9999,-9999,-406
2609,1892,-9999,-9999,-411
2610,1892,-9999,-9999,-418
2611,1892,-9999,-9999,-425
2612,1892,-9999,-9999,-433
2613,1892,-9999,-9999,-439
2614,1892,-9999,-9999,-448
2615,1892,-9999,-9999,-454
2616,1892,-9999,-9999,-460
2617,1892,-9999,-9999,-470
2618,1892,-9999,-9999,-482
2619,1892,-9999,-9999,-491
2620,1892,-9999,-9999,-496
2621,1892,-9999,-9999,-499
2622,1892,-9999,-9999,-502
2623,1892,-9999,-9999,-504
2624,1892,-9999,-9999,-507
2625,1892,-9999,-9999,-510
2626,1892,-9999,-9999,-514
2627,1892,-9999,-9999,-518
2628,1892,-9999,-9999,-524
2629,1892,-9999,-9999,-529
2630,1892,16,52,-534
2631,1892,16,50,-539
2632,1892,16,51,-543
2633,1892,17,58,-545
2634,1892,19,77,-548
2635,1892,22,103,-551
2636,1892,25,128,-554
2637,1892,27,148,-556
2638,1892,28,161,-556
2639,1892,29,169,-556
2640,1892,30,171,-556
2641,1892,30,171,-556
2642,1892,30,171,-556
2643,1892,30,171,-555
2644,1892,30,171,-552
2645,1892,30,168,-550
2646,1892,29,159,-547
2647,1892,28,152,-544
2648,1892,28,150,-541
2649,1892,29,151,-538
2650,1892,29,150,-533
2651,1892,28,146,-529
2652,1892,28,140,-524
2653,1892,28,137,-519
2654,1892,28,137,-513
2655,1892,28,140,-508
2656,1892,29,142,-504
2657,1892,29,141,-499
2658,1892,29,143,-492
2659,1892,29,145,-486
2660,1892,29,143,-481
2661,1892,30,147,-474
2662,1892,30,147,-468
2663,1892,29,143,-463
2664,1892,29,137,-458
2665,1892,28,132,-452
2666,1892,28,132,-446
2667,1892,28,129,-439
2668,1892,28,127,-434
2669,1892,27,125,-428
2670,1892,27,124,-422
2671,1892,27,124,-418
2672,1892,27,125,-412
2673,1892,27,126,-406
2674,1892,27,124,-400
2675,1892,27,120,-394
2676,1892,27,118,-389
2677,1892,27,118,-383
2678,1892,27,119,-378
2679,1892,26,116,-373
2680,1892,26,111,-368
2681,1892,25,106,-363
2592,1893,-9999,-9999,-321
2593,1893,-9999,-9999,-308
2594,1893,-9999,-9999,-300
2595,1893,-9999,-9999,-300
2596,1893,-9999,-9999,-300
2597,1893,-9999,-9999,-300
2598,1893,-9999,-9999,-299
2599,1893,-9999,-9999,-299
2600,1893,-9999,-9999,-299
2601,1893,-9999,-9999,-301
2602,1893,-9999,-9999,-319
2603,1893,-9999,-9999,-341
2604,1893,-9999,-9999,-361
2605,1893,-9999,-9999,-380
2606,1893,-9999,-9999,-395
2607,1893,-9999,-9999,-401
2608,1893,-9999,-9999,-404
2609,1893,-9999,-9999,-410
2610,1893,-9999,-9999,-418
2611,1893,-9999,-9999,-425
2612,1893,-9999,-9999,-434
2613,1893,-9999,-9999,-443
2614,1893,-9999,-9999,-450
2615,1893,-9999,-9999,-456
2616,1893,-9999,-9999,-462
2617,1893,-9999,-9999,-470
2618,1893,-9999,-9999,-482
2619,1893,-9999,-9999,-490
2620,1893,-9999,-9999,-495
2621,1893,-9999,-9999,-498
2622,1893,-9999,-9999,-499
2623,1893,-9999,-9999,-501
2624,1893,-9999,-9999,-504
2625,1893,-9999,-9999,-507
2626,1893,-9999,-9999,-511
2627,1893,-9999,-9999,-516
2628,1893,-9999,-9999,-521
2629,1893,-9999,-9999,-527
2630,1893,15,49,-532
2631,1893,15,48,-537
2632,1893,16,49,-540
2633,1893,17,58,-543
2634,1893,19,79,-546
2635,1893,22,105,-550
2636,1893,25,131,-553
2637,1893,27,150,-553
2638,1893,28,162,-554
2639,1893,29,169,-554
2640,1893,30,173,-555
2641,1893,30,174,-554
2642,1893,30,174,-553
2643,1893,30,175,-551
2644,1893,30,173,-550
2645,1893,30,170,-548
2646,1893,29,162,-544
2647,1893,29,153,-541
2648,1893,28,150,-538
2649,1893,28,148,-534
2650,1893,28,146,-530
2651,1893,28,141,-525
2652,1893,27,135,-520
2653,1893,27,131,-515
2654,1893,27,130,-510
2655,1893,27,132,-505
2656,1893,28,134,-501
2657,1893,28,138,-495
2658,1893,28,139,-489
2659,1893,28,138,-483
2660,1893,28,138,-477
2661,1893,29,145,-471
2662,1893,30,146,-465
2663,1893,29,142,-460
2664,1893,28,136,-455
2665,1893,28,131,-450
2666,1893,28,128,-443
2667,1893,27,123,-437
2668,1893,27,122,-431
2669,1893,27,123,-426
2670,1893,27,124,-420
2671,1893,27,125,-415
2672,1893,27,126,-409
2673,1893,27,125,-404
2674,1893,27,122,-398
2675,1893,27,118,-392
2676,1893,26,116,-387
2677,1893,27,119,-381
2678,1893,27,120,-375
2679,1893,27,118,-370
2680,1893,26,113,-365
2681,1893,25,107,-360
2592,1894,-9999,-9999,-327
2593,1894,-9999,-9999,-312
2594,1894,-9999,-9999,-300
2595,1894,-9999,-9999,-299
2596,1894,-9999,-9999,-300
2597,1894,-9999,-9999,-300
2598,1894,-9999,-9999,-300
2599,1894,-9999,-9999,-299
2600,1894,-9999,-9999,-299
2601,1894,-9999,-9999,-300
2602,1894,-9999,-9999,-312
2603,1894,-9999,-9999,-334
2604,1894,-9999,-9999,-354
2605,1894,-9999,-9999,-373
2606,1894,-9999,-9999,-389
2607,1894,-9999,-9999,-396
2608,1894,-9999,-9999,-401
2609,1894,-9999,-9999,-409
2610,1894,-9999,-9999,-417
2611,1894,-9999,-9999,-425
2612,1894,-9999,-9999,-434
2613,1894,-9999,-9999,-444
2614,1894,-9999,-9999,-451
2615,1894,-9999,-9999,-456
2616,1894,-9999,-9999,-462
2617,1894,-9999,-9999,-470
2618,1894,-9999,-9999,-481
2619,1894,-9999,-9999,-489
2620,1894,-9999,-9999,-493
2621,1894,-9999,-9999,-495
2622,1894,-9999,-9999,-497
2623,1894,-9999,-9999,-498
2624,1894,-9999,-9999,-500
2625,1894,-9999,-9999,-503
2626,1894,-9999,-9999,-507
2627,1894,-9999,-9999,-512
2628,1894,-9999,-9999,-518
2629,1894,-9999,-9999,-524
2630,1894,15,50,-529
2631,1894,16,50,-533
2632,1894,16,54,-536
2633,1894,18,67,-539
2634,1894,20,88,-542
2635,1894,23,114,-544
2636,1894,26,139,-546
2637,1894,28,157,-547
2638,1894,29,167,-548
2639,1894,30,173,-549
2640,1894,30,177,-549
2641,1894,31,179,-548
2642,1894,31,180,-546
2643,1894,31,179,-545
2644,1894,31,177,-543
2645,1894,31,172,-541
2646,1894,30,163,-538
2647,1894,29,154,-535
